videoId,Title,UploadDate,VideoType,Duration,DurationInS,ViewCount,LikeCount,CommentCount
i-xJWp2cfww,"The Filet Mignapple",2023-03-25,Short,13S,13,32470703,1098787,4597
iaH_z2raAPY,"The Pineapple Mignon",2023-03-25,Short,14S,14,6323483,330093,3595
5vOGbM3cBJw,"My Third Favorite Steak (Steak School)",2023-03-24,Short,26S,26,2811628,213749,430
FZLNlhOgp6U,"I Soaked a Ribeye in Coffee for 24hrs Then Dry Aged It",2023-03-14,Short,42S,42,6762124,439507,1979
4nmr6geoGHI,"Wasabi Crusted Toro Taco @valentinetb1",2023-03-09,Short,28S,28,1858621,103668,535
v1Yv8fS78bc,"Cooking a Brisket Like a Steak",2023-03-06,Short,48S,48,31993765,1646733,2838
XA1auynQxQI,"I Cooked Salmon on a Deserted Island",2023-03-03,Short,59S,59,7750949,567896,2584
n3ixz8Fgw1c,"How Alaskan Salmon Gets on Your Plate",2023-03-02,Short,44S,44,1850840,142844,298
QHlN4nte57Q,"First Class Airplane Food Review: Worth It?",2023-03-01,Short,49S,49,11425085,726493,3672
_K263qh9vyg,"$1 vs $1,000 Wine Taste Test",2023-02-24,Short,46S,46,2948183,231432,685
35hGDDyKiu0,"I Covered Briskets in Relish, Ketchup, Mayo and Mustard",2023-02-22,Short,47S,47,23099902,1359573,3523
1cPXvVxxckc,"Worlds Hottest Dry Age (9 Million Scoville)",2023-02-18,Short,55S,55,10985803,770696,2082
_Jev7bXNjyc,"Brisket vs Tofu",2023-02-14,Short,20S,20,39497783,1929795,16596
HTpzWqMD45o,"I Soaked a Ribeye in Whiskey for 24hrs Then Dry Aged It",2023-02-10,Short,42S,42,50773050,2365842,9087
8hHkdPDALiU,"The Rarest Steak I’ve Ever Cooked",2023-02-09,Short,27S,27,21937875,1070091,3178
oB8clo4UMEs,"I Ate a Freezer Burned Steak",2023-02-08,Short,42S,42,15038621,926329,1756
4e7LQOgLSCo,"We Out-Pizza’d the Hut @ryancantcook",2023-02-07,Short,23S,23,22262191,1022631,3978
vv48rmFo3lQ,"She Didn't Let Me Eat the Filet-O-Fish...",2023-02-06,Short,26S,26,3216133,173054,667
zqMMm47977g,"Dry Aging Turned This Steak Grey...",2023-02-04,Short,44S,44,3515498,230472,463
GAMY4Hp6s2A,"Best ""it's raw"" comment wins pt. 4",2023-02-03,Short,10S,10,26406098,588125,41494
H84MZlCK9TE,"Best Lamb I Ever Had",2023-02-02,Short,44S,44,1765448,130395,463
LcNNEZ9i-QA,"$300 New Years King Crab",2023-02-01,Short,49S,49,13446654,861545,2597
N0UVzw1W_Mw,"Brisket Stuffed Prime Rib",2023-01-20,Short,48S,48,6270764,396936,1033
lzapLX2bH3o,"Scallop Pasta ft. @itsQCP",2023-01-11,Short,42S,42,5622693,402603,1018
0zlG1Knt6ZA,"Steak Battles: Max vs Peter Luger",2023-01-07,Short,43S,43,4622475,288113,906
ZYjGfbTH4N0,"The Steak Review: Peter Luger Steak House",2023-01-06,Short,42S,42,5232227,283107,1490
nhmAAy0HYpA,"Dry Aged vs Dry Brined vs Wet Brined PULLED PORK",2022-12-30,Short,1M,60,9661274,692249,1287
scv7vniJ0wg,"Dry Aged Pulled Pork",2022-12-29,Short,39S,39,1448105,119543,348
i3h3uNbgBhE,"Dry Aged BRISKET Bacon BLT",2022-12-27,Short,50S,50,4096482,303490,983
RwTq-5tIcl0,"How to Trim a Dry Aged Brisket",2022-12-26,Short,33S,33,1855206,113837,184
r6cv2JCiLnw,"The Perfect Prime Rib",2022-12-22,Short,59S,59,5310533,336632,2205
b5RmtXKODPo,"Brisket Bread (made with ChefsTemp)",2022-12-15,Short,46S,46,8312792,613268,1516
yrFDWPJF4bs,"I Soaked a Ribeye in Wine for 24hrs Then Dry Aged It",2022-12-14,Short,52S,52,23965051,1449770,3379
ZLopuHdqjBc,"The Worlds Most Underrated Steak",2022-12-08,Short,40S,40,10960406,694057,2024
cDseYSjGYIc,"15 Day Marinated Brisket",2022-12-07,Short,47S,47,45318808,2472190,3420
zvktSuKszqk,"Short Rib Challah Bao",2022-12-07,Short,43S,43,1735953,116952,668
z5GPq_pkbR0,"Elk Loin Cooked Inside of Salt",2022-11-30,Short,46S,46,26390834,1376150,6795
SplCbOj2aTI,"What it was like celebrating holidays in China",2022-11-25,Short,1M,60,4066705,404221,931
aSVEV2EmHG8,"“The cutest thing you ever made” - My sister",2022-11-22,Short,40S,40,1905511,143150,640
SYyIbvTD2e8,"The Perfect Thanksgiving Turkey",2022-11-21,Short,1M,60,5476034,345920,1321
